"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-00015-0089","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR","2"
"BR-BT-00015-0090","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR","2"
"BR-BT-00015-0091","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type .","E4","Always","NULL","all","ERROR","2"
"BR-BT-00015-0092","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-BT-00015-0093","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR","2"
"BR-BT-00015-0094","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR","2"
"BR-BT-00015-0095","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR","2"
"BR-BT-00015-0096","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR","2"
"BR-BT-00015-0097","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR","2"
"BR-BT-00015-0098","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-BT-00015-0099","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-BT-00015-0100","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-BT-00015-0101","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type .","E5","Always","NULL","all","ERROR","2"
"BR-BT-00015-0102","forbidden","BT-15-Lot","The BT-15 Documents URL is not allowed at Lot level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-BT-00015-0105","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type .","CEI","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0106","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type Contract notice – general directive, standard regime.","16","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0107","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0108","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0109","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type .","E3","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0110","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type Design contest notice – general directive, design.","23","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0111","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0114","forbidden","BT-15-Part","The BT-15 Documents URL is allowed at Part level for a notice of type Prior information notice used only for information – general directive.","4","BT-14-Part is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0115","forbidden","BT-15-Part","The BT-15 Documents URL is allowed at Part level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","BT-14-Part is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0116","forbidden","BT-15-Part","The BT-15 Documents URL is allowed at Part level for a notice of type Prior information notice used only for information – defence directive.","6","BT-14-Part is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0118","forbidden","BT-15-Part","The BT-15 Documents URL is mandatory at Lot level for a notice of type .","E2","BT-14-Part is restricted","NULL","all","ERROR","4"
"BR-BT-00015-0137","forbidden","BT-15-Lot","The BT-15 Documents URL is allowed at Lot level for a notice of type .","T01","BT-14-Lot is restricted","NULL","all","ERROR","4"
"BR-BT-00016-0001","forbidden","BT-16-Organization-Company","The BT-16 Part Name is not allowed at Organization level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-BT-00016-0002","forbidden","BT-16-Organization-Company","The BT-16 Part Name is not allowed at Organization level for a notice of type .","X02","Always","NULL","all","ERROR","2"
"BR-BT-00016-0052","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is not allowed at Organization level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-BT-00016-0053","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is not allowed at Organization level for a notice of type .","X02","Always","NULL","all","ERROR","2"
"BR-BT-00016-0054","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type .","E1","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0055","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0056","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0057","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0058","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used only for information – general directive.","4","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0059","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0060","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used only for information – defence directive.","6","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0061","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type .","E2","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0062","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type .","T01","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0063","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0064","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0065","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0066","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0067","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0068","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type .","CEI","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0069","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0070","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
"BR-BT-00016-0071","forbidden","BT-16-Organization-TouchPoint","The BT-16 Part Name is allowed at Organization level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","TouchPoint Name (BT-500-Organization-TouchPoint) is not present","NULL","all","ERROR","4"
